"CNTR_CODE","CNTR_NAME","CNTR_CODE_iso2","CNTR_CODE_iso3","CNTR_CODE_Eurostat","NUTS2","NAME","AGR","MIN","MFG","EGW","CNS","TRD","OTP","WTP","CMN","OFI","OBS","REA","PUB","OSG"
"HU","Hungary","HU","HUN","HU","HU11","Budapest",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HU","Hungary","HU","HUN","HU","HU32","Észak-Alföld",0.478422583169607,0.000925491798950647,0.405626484321114,0.70437388649794,1.30576605601696,2.06567292583022,0.0809806755272065,0.634164539793563,1.51726407066884,0.302799304911836,0.730139773608457,15.2298717589261,10.9206766548527,1.52212198705807
"HU","Hungary","HU","HUN","HU","HU33","Dél-Alföld",0.0758457505741231,6.49595661718205e-05,0.0310146652751433,0.0786039976778644,0.149616402397856,0.237711703369886,0.00771833396426653,0.0729778325920204,0.172492487661284,0.0342880791416277,0.0819130556716604,1.75793722897733,1.22517088800707,0.170764102397478
"IE","Ireland","IE","IRL","IE","IE04","Northern and Western",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IE","Ireland","IE","IRL","IE","IE05","Southern",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IE","Ireland","IE","IRL","IE","IE06","Eastern and Midland",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IS","Iceland","IS","ISL","IS","IS00","Ísland",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IT","Italy","IT","ITA","IT","ITC3","Liguria",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IT","Italy","IT","ITA","IT","ITC4","Lombardia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IT","Italy","IT","ITA","IT","ITF3","Campania",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IT","Italy","IT","ITA","IT","ITF4","Puglia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IT","Italy","IT","ITA","IT","ITF1","Abruzzo",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IT","Italy","IT","ITA","IT","ITF2","Molise",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IT","Italy","IT","ITA","IT","ITG1","Sicilia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IT","Italy","IT","ITA","IT","ITG2","Sardegna",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IT","Italy","IT","ITA","IT","ITF5","Basilicata",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IT","Italy","IT","ITA","IT","ITF6","Calabria",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IT","Italy","IT","ITA","IT","ITH3","Veneto",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IT","Italy","IT","ITA","IT","ITH4","Friuli-Venezia Giulia",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IT","Italy","IT","ITA","IT","ITH5","Emilia-Romagna",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IT","Italy","IT","ITA","IT","ITI1","Toscana",0,0,0,0,0,0,0,0,0,0,0,0,0,0
