ENDW_COMMi,PROD_COMMj,REGr,Value
natlres,mvo,eu12_m,0
natlres,mvo,eu15,0
natlres,mvo,idn,0
natlres,mvo,ind,0
natlres,mvo,jpn,0
natlres,mvo,kor,0
natlres,mvo,lam_l,0
natlres,mvo,lam_m,0
natlres,mvo,mea_h,0
natlres,mvo,mea_m,0
natlres,mvo,mex,0
natlres,mvo,naf,0
natlres,mvo,oas_cpa,0
natlres,mvo,oas_l,0
natlres,mvo,oas_m,0
natlres,mvo,pak,0
natlres,mvo,rus,0
natlres,mvo,ssa_l,0
natlres,mvo,ssa_m,0
natlres,mvo,tur,0
natlres,mvo,twn,0
natlres,mvo,usa,0
natlres,mvo,zaf,0
natlres,nmm,anuz,0
natlres,nmm,bra,0
natlres,nmm,can_xna,0
natlres,nmm,cas,0
natlres,nmm,chn,0
natlres,nmm,eeu,0
natlres,nmm,eeu_fsu,0
natlres,nmm,efta,0
natlres,nmm,eu12_h,0
natlres,nmm,eu12_m,0
natlres,nmm,eu15,0
natlres,nmm,idn,0
natlres,nmm,ind,0
natlres,nmm,jpn,0
natlres,nmm,kor,0
natlres,nmm,lam_l,0
natlres,nmm,lam_m,0
natlres,nmm,mea_h,0
natlres,nmm,mea_m,0
natlres,nmm,mex,0
natlres,nmm,naf,0
natlres,nmm,oas_cpa,0
natlres,nmm,oas_l,0
natlres,nmm,oas_m,0
natlres,nmm,pak,0
natlres,nmm,rus,0
natlres,nmm,ssa_l,0
natlres,nmm,ssa_m,0
natlres,nmm,tur,0
natlres,nmm,twn,0
natlres,nmm,usa,0
natlres,nmm,zaf,0
natlres,oap,anuz,0
natlres,oap,bra,0
natlres,oap,can_xna,0
natlres,oap,cas,0
natlres,oap,chn,0
natlres,oap,eeu,0
natlres,oap,eeu_fsu,0
natlres,oap,efta,0
natlres,oap,eu12_h,0
natlres,oap,eu12_m,0
natlres,oap,eu15,0
natlres,oap,idn,0
natlres,oap,ind,0
natlres,oap,jpn,0
natlres,oap,kor,0
natlres,oap,lam_l,0
natlres,oap,lam_m,0
natlres,oap,mea_h,0
natlres,oap,mea_m,0
natlres,oap,mex,0
natlres,oap,naf,0
natlres,oap,oas_cpa,0
natlres,oap,oas_l,0
natlres,oap,oas_m,0
natlres,oap,pak,0
natlres,oap,rus,0
natlres,oap,ssa_l,0
natlres,oap,ssa_m,0
natlres,oap,tur,0
natlres,oap,twn,0
natlres,oap,usa,0
natlres,oap,zaf,0
natlres,ocr,anuz,0
natlres,ocr,bra,0
natlres,ocr,can_xna,0
natlres,ocr,cas,0
natlres,ocr,chn,0
natlres,ocr,eeu,0
natlres,ocr,eeu_fsu,0
natlres,ocr,efta,0
natlres,ocr,eu12_h,0
natlres,ocr,eu12_m,0
natlres,ocr,eu15,0
natlres,ocr,idn,0
natlres,ocr,ind,0
natlres,ocr,jpn,0
natlres,ocr,kor,0
natlres,ocr,lam_l,0
natlres,ocr,lam_m,0
natlres,ocr,mea_h,0
natlres,ocr,mea_m,0
natlres,ocr,mex,0
natlres,ocr,naf,0
natlres,ocr,oas_cpa,0
natlres,ocr,oas_l,0
natlres,ocr,oas_m,0
natlres,ocr,pak,0
natlres,ocr,rus,0
natlres,ocr,ssa_l,0
natlres,ocr,ssa_m,0
natlres,ocr,tur,0
natlres,ocr,twn,0
natlres,ocr,usa,0
natlres,ocr,zaf,0
natlres,ofd,anuz,0
natlres,ofd,bra,0
natlres,ofd,can_xna,0
natlres,ofd,cas,0
natlres,ofd,chn,0
natlres,ofd,eeu,0
natlres,ofd,eeu_fsu,0
natlres,ofd,efta,0
natlres,ofd,eu12_h,0
natlres,ofd,eu12_m,0
natlres,ofd,eu15,0
natlres,ofd,idn,0
natlres,ofd,ind,0
natlres,ofd,jpn,0
natlres,ofd,kor,0
natlres,ofd,lam_l,0
natlres,ofd,lam_m,0
natlres,ofd,mea_h,0
natlres,ofd,mea_m,0
natlres,ofd,mex,0
natlres,ofd,naf,0
natlres,ofd,oas_cpa,0
natlres,ofd,oas_l,0
natlres,ofd,oas_m,0
natlres,ofd,pak,0
natlres,ofd,rus,0
natlres,ofd,ssa_l,0
natlres,ofd,ssa_m,0
natlres,ofd,tur,0
natlres,ofd,twn,0
natlres,ofd,usa,0
natlres,ofd,zaf,0
natlres,omf,anuz,0
natlres,omf,bra,0
natlres,omf,can_xna,0
natlres,omf,cas,0
natlres,omf,chn,0
natlres,omf,eeu,0
natlres,omf,eeu_fsu,0
natlres,omf,efta,0
natlres,omf,eu12_h,0
natlres,omf,eu12_m,0
natlres,omf,eu15,0
natlres,omf,idn,0
natlres,omf,ind,0
natlres,omf,jpn,0
natlres,omf,kor,0
natlres,omf,lam_l,0
natlres,omf,lam_m,0
natlres,omf,mea_h,0
natlres,omf,mea_m,0
natlres,omf,mex,0
natlres,omf,naf,0
natlres,omf,oas_cpa,0
natlres,omf,oas_l,0
natlres,omf,oas_m,0
natlres,omf,pak,0
natlres,omf,rus,0
natlres,omf,ssa_l,0
natlres,omf,ssa_m,0
natlres,omf,tur,0
natlres,omf,twn,0
natlres,omf,usa,0
natlres,omf,zaf,0
natlres,omt,anuz,0
natlres,omt,bra,0
natlres,omt,can_xna,0
natlres,omt,cas,0
natlres,omt,chn,0
natlres,omt,eeu,0
natlres,omt,eeu_fsu,0
natlres,omt,efta,0
natlres,omt,eu12_h,0
natlres,omt,eu12_m,0
natlres,omt,eu15,0
natlres,omt,idn,0
natlres,omt,ind,0
natlres,omt,jpn,0
natlres,omt,kor,0
natlres,omt,lam_l,0
natlres,omt,lam_m,0
natlres,omt,mea_h,0
natlres,omt,mea_m,0
natlres,omt,mex,0
natlres,omt,naf,0
natlres,omt,oas_cpa,0
natlres,omt,oas_l,0
natlres,omt,oas_m,0
natlres,omt,pak,0
natlres,omt,rus,0
natlres,omt,ssa_l,0
natlres,omt,ssa_m,0
natlres,omt,tur,0
natlres,omt,twn,0
natlres,omt,usa,0
natlres,omt,zaf,0
natlres,osd,anuz,0
natlres,osd,bra,0
natlres,osd,can_xna,0
natlres,osd,cas,0
natlres,osd,chn,0
natlres,osd,eeu,0
natlres,osd,eeu_fsu,0
natlres,osd,efta,0
natlres,osd,eu12_h,0
natlres,osd,eu12_m,0
natlres,osd,eu15,0
natlres,osd,idn,0
natlres,osd,ind,0
natlres,osd,jpn,0
natlres,osd,kor,0
natlres,osd,lam_l,0
natlres,osd,lam_m,0
natlres,osd,mea_h,0
natlres,osd,mea_m,0
natlres,osd,mex,0
natlres,osd,naf,0
natlres,osd,oas_cpa,0
natlres,osd,oas_l,0
natlres,osd,oas_m,0
natlres,osd,pak,0
natlres,osd,rus,0
natlres,osd,ssa_l,0
natlres,osd,ssa_m,0
natlres,osd,tur,0
natlres,osd,twn,0
natlres,osd,usa,0
natlres,osd,zaf,0
natlres,osg,anuz,0
natlres,osg,bra,0
natlres,osg,can_xna,0
natlres,osg,cas,0
natlres,osg,chn,0
natlres,osg,eeu,0
natlres,osg,eeu_fsu,0
natlres,osg,efta,0
natlres,osg,eu12_h,0
natlres,osg,eu12_m,0
natlres,osg,eu15,0
natlres,osg,idn,0
natlres,osg,ind,0
natlres,osg,jpn,0
natlres,osg,kor,0
natlres,osg,lam_l,0
natlres,osg,lam_m,0
natlres,osg,mea_h,0
natlres,osg,mea_m,0
natlres,osg,mex,0
natlres,osg,naf,0
natlres,osg,oas_cpa,0
natlres,osg,oas_l,0
natlres,osg,oas_m,0
natlres,osg,pak,0
natlres,osg,rus,0
natlres,osg,ssa_l,0
natlres,osg,ssa_m,0
natlres,osg,tur,0
natlres,osg,twn,0
natlres,osg,usa,0
natlres,osg,zaf,0
natlres,p_c,anuz,0
natlres,p_c,bra,0
natlres,p_c,can_xna,0
natlres,p_c,cas,0
natlres,p_c,chn,0
natlres,p_c,eeu,0
natlres,p_c,eeu_fsu,0
natlres,p_c,efta,0
natlres,p_c,eu12_h,0
natlres,p_c,eu12_m,0
natlres,p_c,eu15,0
natlres,p_c,idn,0
natlres,p_c,ind,0
natlres,p_c,jpn,0
natlres,p_c,kor,0
natlres,p_c,lam_l,0
natlres,p_c,lam_m,0
natlres,p_c,mea_h,0
natlres,p_c,mea_m,0
natlres,p_c,mex,0
natlres,p_c,naf,0
natlres,p_c,oas_cpa,0
natlres,p_c,oas_l,0
natlres,p_c,oas_m,0
natlres,p_c,pak,0
natlres,p_c,rus,0
natlres,p_c,ssa_l,0
natlres,p_c,ssa_m,0
natlres,p_c,tur,0
natlres,p_c,twn,0
natlres,p_c,usa,0
natlres,p_c,zaf,0
natlres,pcr,anuz,0
natlres,pcr,bra,0
natlres,pcr,can_xna,0
natlres,pcr,cas,0
natlres,pcr,chn,0
natlres,pcr,eeu,0
natlres,pcr,eeu_fsu,0
natlres,pcr,efta,0
natlres,pcr,eu12_h,0
natlres,pcr,eu12_m,0
natlres,pcr,eu15,0
natlres,pcr,idn,0
natlres,pcr,ind,0
natlres,pcr,jpn,0
natlres,pcr,kor,0
natlres,pcr,lam_l,0
natlres,pcr,lam_m,0
natlres,pcr,mea_h,0
natlres,pcr,mea_m,0
natlres,pcr,mex,0
natlres,pcr,naf,0
natlres,pcr,oas_cpa,0
natlres,pcr,oas_l,0
natlres,pcr,oas_m,0
natlres,pcr,pak,0
natlres,pcr,rus,0
natlres,pcr,ssa_l,0
natlres,pcr,ssa_m,0
natlres,pcr,tur,0
natlres,pcr,twn,0
natlres,pcr,usa,0
natlres,pcr,zaf,0
natlres,pdr,anuz,0
natlres,pdr,bra,0
natlres,pdr,can_xna,0
natlres,pdr,cas,0
natlres,pdr,chn,0
natlres,pdr,eeu,0
natlres,pdr,eeu_fsu,0
natlres,pdr,efta,0
natlres,pdr,eu12_h,0
natlres,pdr,eu12_m,0
natlres,pdr,eu15,0
natlres,pdr,idn,0
natlres,pdr,ind,0
natlres,pdr,jpn,0
natlres,pdr,kor,0
natlres,pdr,lam_l,0
natlres,pdr,lam_m,0
natlres,pdr,mea_h,0
natlres,pdr,mea_m,0
natlres,pdr,mex,0
natlres,pdr,naf,0
natlres,pdr,oas_cpa,0
natlres,pdr,oas_l,0
natlres,pdr,oas_m,0
natlres,pdr,pak,0
natlres,pdr,rus,0
natlres,pdr,ssa_l,0
natlres,pdr,ssa_m,0
natlres,pdr,tur,0
natlres,pdr,twn,0
natlres,pdr,usa,0
natlres,pdr,zaf,0
natlres,pfb,anuz,0
natlres,pfb,bra,0
natlres,pfb,can_xna,0
natlres,pfb,cas,0
natlres,pfb,chn,0
natlres,pfb,eeu,0
natlres,pfb,eeu_fsu,0
natlres,pfb,efta,0
natlres,pfb,eu12_h,0
natlres,pfb,eu12_m,0
natlres,pfb,eu15,0
natlres,pfb,idn,0
natlres,pfb,ind,0
natlres,pfb,jpn,0
natlres,pfb,kor,0
natlres,pfb,lam_l,0
natlres,pfb,lam_m,0
natlres,pfb,mea_h,0
natlres,pfb,mea_m,0
natlres,pfb,mex,0
natlres,pfb,naf,0
natlres,pfb,oas_cpa,0
natlres,pfb,oas_l,0
natlres,pfb,oas_m,0
natlres,pfb,pak,0
natlres,pfb,rus,0
natlres,pfb,ssa_l,0
natlres,pfb,ssa_m,0
natlres,pfb,tur,0
natlres,pfb,twn,0
natlres,pfb,usa,0
natlres,pfb,zaf,0
natlres,rmk,anuz,0
natlres,rmk,bra,0
natlres,rmk,can_xna,0
natlres,rmk,cas,0
natlres,rmk,chn,0
natlres,rmk,eeu,0
natlres,rmk,eeu_fsu,0
natlres,rmk,efta,0
natlres,rmk,eu12_h,0
natlres,rmk,eu12_m,0
natlres,rmk,eu15,0
natlres,rmk,idn,0
natlres,rmk,ind,0
natlres,rmk,jpn,0
natlres,rmk,kor,0
natlres,rmk,lam_l,0
natlres,rmk,lam_m,0
natlres,rmk,mea_h,0
natlres,rmk,mea_m,0
natlres,rmk,mex,0
natlres,rmk,naf,0
natlres,rmk,oas_cpa,0
natlres,rmk,oas_l,0
natlres,rmk,oas_m,0
natlres,rmk,pak,0
natlres,rmk,rus,0
natlres,rmk,ssa_l,0
natlres,rmk,ssa_m,0
natlres,rmk,tur,0
natlres,rmk,twn,0
natlres,rmk,usa,0
natlres,rmk,zaf,0
natlres,sgr,anuz,0
natlres,sgr,bra,0
natlres,sgr,can_xna,0
natlres,sgr,cas,0
natlres,sgr,chn,0
natlres,sgr,eeu,0
natlres,sgr,eeu_fsu,0
natlres,sgr,efta,0
natlres,sgr,eu12_h,0
natlres,sgr,eu12_m,0
natlres,sgr,eu15,0
natlres,sgr,idn,0
natlres,sgr,ind,0
natlres,sgr,jpn,0
natlres,sgr,kor,0
natlres,sgr,lam_l,0
natlres,sgr,lam_m,0
natlres,sgr,mea_h,0
natlres,sgr,mea_m,0
natlres,sgr,mex,0
natlres,sgr,naf,0
natlres,sgr,oas_cpa,0
natlres,sgr,oas_l,0
natlres,sgr,oas_m,0
natlres,sgr,pak,0
natlres,sgr,rus,0
natlres,sgr,ssa_l,0
natlres,sgr,ssa_m,0
natlres,sgr,tur,0
natlres,sgr,twn,0
natlres,sgr,usa,0
natlres,sgr,zaf,0
natlres,svs,anuz,0
natlres,svs,bra,0
natlres,svs,can_xna,0
natlres,svs,cas,0
natlres,svs,chn,0
natlres,svs,eeu,0
natlres,svs,eeu_fsu,0
natlres,svs,efta,0
natlres,svs,eu12_h,0
natlres,svs,eu12_m,0
natlres,svs,eu15,0
natlres,svs,idn,0
natlres,svs,ind,0
natlres,svs,jpn,0
natlres,svs,kor,0
natlres,svs,lam_l,0
natlres,svs,lam_m,0
natlres,svs,mea_h,0
natlres,svs,mea_m,0
natlres,svs,mex,0
natlres,svs,naf,0
natlres,svs,oas_cpa,0
natlres,svs,oas_l,0
natlres,svs,oas_m,0
natlres,svs,pak,0
natlres,svs,rus,0
natlres,svs,ssa_l,0
natlres,svs,ssa_m,0
natlres,svs,tur,0
natlres,svs,twn,0
natlres,svs,usa,0
natlres,svs,zaf,0
natlres,trd,anuz,0
natlres,trd,bra,0
natlres,trd,can_xna,0
natlres,trd,cas,0
natlres,trd,chn,0
natlres,trd,eeu,0
natlres,trd,eeu_fsu,0
natlres,trd,efta,0
natlres,trd,eu12_h,0
natlres,trd,eu12_m,0
natlres,trd,eu15,0
natlres,trd,idn,0
natlres,trd,ind,0
natlres,trd,jpn,0
natlres,trd,kor,0
natlres,trd,lam_l,0
natlres,trd,lam_m,0
natlres,trd,mea_h,0
natlres,trd,mea_m,0
natlres,trd,mex,0
natlres,trd,naf,0
natlres,trd,oas_cpa,0
natlres,trd,oas_l,0
natlres,trd,oas_m,0
natlres,trd,pak,0
natlres,trd,rus,0
natlres,trd,ssa_l,0
natlres,trd,ssa_m,0
natlres,trd,tur,0
natlres,trd,twn,0
natlres,trd,usa,0
natlres,trd,zaf,0
natlres,tsp,anuz,0
natlres,tsp,bra,0
natlres,tsp,can_xna,0
natlres,tsp,cas,0
natlres,tsp,chn,0
natlres,tsp,eeu,0
natlres,tsp,eeu_fsu,0
natlres,tsp,efta,0
natlres,tsp,eu12_h,0
natlres,tsp,eu12_m,0
natlres,tsp,eu15,0
natlres,tsp,idn,0
natlres,tsp,ind,0
natlres,tsp,jpn,0
natlres,tsp,kor,0
natlres,tsp,lam_l,0
natlres,tsp,lam_m,0
natlres,tsp,mea_h,0
natlres,tsp,mea_m,0
natlres,tsp,mex,0
natlres,tsp,naf,0
natlres,tsp,oas_cpa,0
natlres,tsp,oas_l,0
natlres,tsp,oas_m,0
natlres,tsp,pak,0
natlres,tsp,rus,0
natlres,tsp,ssa_l,0
natlres,tsp,ssa_m,0
natlres,tsp,tur,0
natlres,tsp,twn,0
natlres,tsp,usa,0
natlres,tsp,zaf,0
natlres,twl,anuz,0
natlres,twl,bra,0
natlres,twl,can_xna,0
natlres,twl,cas,0
natlres,twl,chn,0
natlres,twl,eeu,0
natlres,twl,eeu_fsu,0
natlres,twl,efta,0
natlres,twl,eu12_h,0
natlres,twl,eu12_m,0
natlres,twl,eu15,0
natlres,twl,idn,0
natlres,twl,ind,0
natlres,twl,jpn,0
natlres,twl,kor,0
natlres,twl,lam_l,0
natlres,twl,lam_m,0
natlres,twl,mea_h,0
natlres,twl,mea_m,0
natlres,twl,mex,0
natlres,twl,naf,0
natlres,twl,oas_cpa,0
natlres,twl,oas_l,0
natlres,twl,oas_m,0
natlres,twl,pak,0
natlres,twl,rus,0
natlres,twl,ssa_l,0
natlres,twl,ssa_m,0
natlres,twl,tur,0
natlres,twl,twn,0
natlres,twl,usa,0
natlres,twl,zaf,0
natlres,utl,anuz,0
natlres,utl,bra,0
natlres,utl,can_xna,0
natlres,utl,cas,0
natlres,utl,chn,0
natlres,utl,eeu,0
natlres,utl,eeu_fsu,0
natlres,utl,efta,0
natlres,utl,eu12_h,0
natlres,utl,eu12_m,0
natlres,utl,eu15,0
natlres,utl,idn,0
natlres,utl,ind,0
natlres,utl,jpn,0
natlres,utl,kor,0
natlres,utl,lam_l,0
natlres,utl,lam_m,0
natlres,utl,mea_h,0
natlres,utl,mea_m,0
natlres,utl,mex,0
natlres,utl,naf,0
natlres,utl,oas_cpa,0
natlres,utl,oas_l,0
natlres,utl,oas_m,0
natlres,utl,pak,0
natlres,utl,rus,0
natlres,utl,ssa_l,0
natlres,utl,ssa_m,0
natlres,utl,tur,0
natlres,utl,twn,0
natlres,utl,usa,0
natlres,utl,zaf,0
natlres,v_f,anuz,0
natlres,v_f,bra,0
natlres,v_f,can_xna,0
natlres,v_f,cas,0
natlres,v_f,chn,0
natlres,v_f,eeu,0
natlres,v_f,eeu_fsu,0
natlres,v_f,efta,0
natlres,v_f,eu12_h,0
natlres,v_f,eu12_m,0
natlres,v_f,eu15,0
natlres,v_f,idn,0
natlres,v_f,ind,0
natlres,v_f,jpn,0
natlres,v_f,kor,0
natlres,v_f,lam_l,0
natlres,v_f,lam_m,0
natlres,v_f,mea_h,0
natlres,v_f,mea_m,0
natlres,v_f,mex,0
natlres,v_f,naf,0
natlres,v_f,oas_cpa,0
natlres,v_f,oas_l,0
natlres,v_f,oas_m,0
natlres,v_f,pak,0
natlres,v_f,rus,0
natlres,v_f,ssa_l,0
natlres,v_f,ssa_m,0
natlres,v_f,tur,0
natlres,v_f,twn,0
natlres,v_f,usa,0
natlres,v_f,zaf,0
natlres,vol,anuz,0
natlres,vol,bra,0
natlres,vol,can_xna,0
natlres,vol,cas,0
natlres,vol,chn,0
natlres,vol,eeu,0
natlres,vol,eeu_fsu,0
natlres,vol,efta,0
natlres,vol,eu12_h,0
natlres,vol,eu12_m,0
natlres,vol,eu15,0
natlres,vol,idn,0
natlres,vol,ind,0
natlres,vol,jpn,0
natlres,vol,kor,0
natlres,vol,lam_l,0
natlres,vol,lam_m,0
natlres,vol,mea_h,0
natlres,vol,mea_m,0
natlres,vol,mex,0
natlres,vol,naf,0
natlres,vol,oas_cpa,0
natlres,vol,oas_l,0
natlres,vol,oas_m,0
natlres,vol,pak,0
natlres,vol,rus,0
natlres,vol,ssa_l,0
natlres,vol,ssa_m,0
natlres,vol,tur,0
natlres,vol,twn,0
natlres,vol,usa,0
natlres,vol,zaf,0
natlres,wht,anuz,0
natlres,wht,bra,0
natlres,wht,can_xna,0
natlres,wht,cas,0
natlres,wht,chn,0
natlres,wht,eeu,0
natlres,wht,eeu_fsu,0
natlres,wht,efta,0
natlres,wht,eu12_h,0
natlres,wht,eu12_m,0
natlres,wht,eu15,0
natlres,wht,idn,0
natlres,wht,ind,0
natlres,wht,jpn,0
natlres,wht,kor,0
natlres,wht,lam_l,0
natlres,wht,lam_m,0
natlres,wht,mea_h,0
natlres,wht,mea_m,0
natlres,wht,mex,0
natlres,wht,naf,0
natlres,wht,oas_cpa,0
natlres,wht,oas_l,0
natlres,wht,oas_m,0
natlres,wht,pak,0
natlres,wht,rus,0
natlres,wht,ssa_l,0
natlres,wht,ssa_m,0
natlres,wht,tur,0
natlres,wht,twn,0
natlres,wht,usa,0
natlres,wht,zaf,0
natlres,wol,anuz,0
natlres,wol,bra,0
natlres,wol,can_xna,0
natlres,wol,cas,0
natlres,wol,chn,0
natlres,wol,eeu,0
natlres,wol,eeu_fsu,0
natlres,wol,efta,0
natlres,wol,eu12_h,0
natlres,wol,eu12_m,0
natlres,wol,eu15,0
natlres,wol,idn,0
natlres,wol,ind,0
natlres,wol,jpn,0
natlres,wol,kor,0
natlres,wol,lam_l,0
natlres,wol,lam_m,0
natlres,wol,mea_h,0
natlres,wol,mea_m,0
natlres,wol,mex,0
natlres,wol,naf,0
natlres,wol,oas_cpa,0
natlres,wol,oas_l,0
natlres,wol,oas_m,0
natlres,wol,pak,0
natlres,wol,rus,0
natlres,wol,ssa_l,0
natlres,wol,ssa_m,0
natlres,wol,tur,0
natlres,wol,twn,0
natlres,wol,usa,0
natlres,wol,zaf,0
natlres,wpp,anuz,0
natlres,wpp,bra,0
natlres,wpp,can_xna,0
natlres,wpp,cas,0
natlres,wpp,chn,0
natlres,wpp,eeu,0
natlres,wpp,eeu_fsu,0
natlres,wpp,efta,0
natlres,wpp,eu12_h,0
natlres,wpp,eu12_m,0
natlres,wpp,eu15,0
natlres,wpp,idn,0
natlres,wpp,ind,0
natlres,wpp,jpn,0
natlres,wpp,kor,0
natlres,wpp,lam_l,0
natlres,wpp,lam_m,0
natlres,wpp,mea_h,0
natlres,wpp,mea_m,0
natlres,wpp,mex,0
natlres,wpp,naf,0
natlres,wpp,oas_cpa,0
natlres,wpp,oas_l,0
natlres,wpp,oas_m,0
natlres,wpp,pak,0
natlres,wpp,rus,0
natlres,wpp,ssa_l,0
natlres,wpp,ssa_m,0
natlres,wpp,tur,0
natlres,wpp,twn,0
natlres,wpp,usa,0
natlres,wpp,zaf,0
natlres,zcgds,anuz,0
natlres,zcgds,bra,0
natlres,zcgds,can_xna,0
natlres,zcgds,cas,0
natlres,zcgds,chn,0
natlres,zcgds,eeu,0
natlres,zcgds,eeu_fsu,0
natlres,zcgds,efta,0
natlres,zcgds,eu12_h,0
natlres,zcgds,eu12_m,0
natlres,zcgds,eu15,0
natlres,zcgds,idn,0
natlres,zcgds,ind,0
natlres,zcgds,jpn,0
natlres,zcgds,kor,0
natlres,zcgds,lam_l,0
natlres,zcgds,lam_m,0
natlres,zcgds,mea_h,0
natlres,zcgds,mea_m,0
natlres,zcgds,mex,0
natlres,zcgds,naf,0
natlres,zcgds,oas_cpa,0
natlres,zcgds,oas_l,0
natlres,zcgds,oas_m,0
natlres,zcgds,pak,0
natlres,zcgds,rus,0
natlres,zcgds,ssa_l,0
natlres,zcgds,ssa_m,0
natlres,zcgds,tur,0
natlres,zcgds,twn,0
natlres,zcgds,usa,0
natlres,zcgds,zaf,0
